Date,Asian Paint,Axis Bank,Bajaj Finserv,Bajaj Finance,Airtel,HCL Technology,HDFC,HDFC Bank,Hindustan Unilever,ICICI Bank,Infosys,ITC,Kotak Bank,LNT,Maruti,Reliance,SBI,Tata Steel,TCS,Titan,Adani Ports,Cipla,Divis Laboratories Ltd.,Dr Reddys Laboratories Ltd.,Grasim,HDFC Life Insurance,Hindalco Industries,IndusInd Bank,JSW Steels,Mahindra & Mahindra Limited,Nestle India,NTPC,ONGC,PowerGrid,SBI Life Insurance,Sun Pharma Advanced Research Company Ltd,Tata Motors,Tech Mahindra,UltraTech Cement,Wipro,Bajaj Auto,Bharat Petroleum,Britannia,Coal India,Eicher Motors,Hero Motorcorp,Indian Oil Corporation Ltd.,Shree Cement,Tata Consumer Products Limited,UPL Ltd.
7/17/2018,0.01228344,0.030262497,0.01571736,-0.001274176,-0.013960822,0.008435359,-0.000954149,0.003642438,-0.039714518,0.027772468,-0.00371381,-0.006443299,-0.005573486,0.002922609,0.006403694,0.015006562,0.029610419,0.025228648,0.006510192,0.016782979,0.018469725,0.026572187,0.004298842,-0.013682229,0.012975113,0.01011198,0.030274569,-0.009231569,-0.000812612,0.024546051,0.030492986,-0.00192802,0.015279524,0.00055151,0.012724742,0.009627408,0.023205101,-0.015974441,0.008074522,0.002825813,-0.002466317,0.027341657,-0.016195492,0.013785205,-0.009867094,0.018272066,0.044126965,-0.019545654,0.019116111,0.020007085
7/18/2018,0.012170754,-0.021100643,0.003096476,0.007937994,-0.016785919,0.009792958,0.010129142,-0.000252693,-0.022566422,-0.014073934,-0.004028899,-0.004817559,-0.001463606,0.004118622,-0.008321573,0.00018309,0.001930129,-0.052784779,-0.000948992,0.001242369,-0.007226682,-0.015765923,0.009817081,0.000169396,0.003029472,0.020236801,-0.032346269,-0.006535407,-0.036434554,-0.021681392,-0.011244578,-0.000321997,0.026577069,-0.016257985,-0.023098301,-0.001796556,-0.023648016,-0.000773037,-0.01177086,0.003170144,0.004395352,0.024703966,-0.009506932,-0.009820609,0.00253548,0.005030615,0.016722408,0.014607335,-0.037313434,-0.024781049
7/19/2018,0.007178751,0.000474789,-0.010807969,0.012636846,0.024346861,-0.007879633,-0.010475467,0.004549282,0.002250921,-0.005709935,-0.004423347,0.017687582,-0.03657361,-0.026351467,0.002380728,0.011258015,0.002504429,-0.011105614,-0.00942381,0.027948432,0.015245209,-0.027574192,-0.006450424,-0.017645755,-0.008319177,-0.006119422,-0.069679794,-0.002272093,0.024983098,0.011690385,-0.010030259,-0.004508817,0.00904552,-0.005882283,-0.02379854,-0.020766995,0.002580877,-0.006343766,0.002052269,0.003511235,0.002316736,-0.010065908,0.001021081,-0.00362381,-0.008885994,-0.015700927,-0.008373169,-0.000402982,-0.023255763,-0.008709717
7/20/2018,-0.004668602,0.013097997,0.058290635,0.079815154,0.001159348,0.017411707,-0.007317466,0.001349413,0.005098804,0.017610932,0.023847517,0.002561333,-0.01046458,0.009736905,0.001049151,0.021541404,0.00499611,0.009124673,0.007671319,-0.010863886,0.001217483,0.025733507,0.011500672,0.011186651,0.00357999,0.039490459,-0.009868483,0.007573176,0.001811554,-0.003559693,0.005724431,0.007117358,-0.023493064,-0.009298414,-0.001104556,0.014279707,0.003564332,0.026860791,0.00374618,-0.009797087,-0.088410884,-0.02372579,-0.002220533,0.008805466,0.002499983,-0.021485945,-0.028648974,0.017837347,0.023595023,-0.004347843
7/23/2018,0.026316733,0.012460115,0.038888331,0.01265914,0.03922997,0.005654487,-0.003546369,-0.014892349,0.020412507,0.036681717,0.005822992,0.037043773,0.00281257,0.006927263,0.032136547,-0.007398231,0.018546868,0.027225779,0.00453273,-0.001917741,0.037022058,0.013263004,-0.009077595,-0.004970979,-0.018847782,-0.013582504,0.002555584,0.019762936,0.008219629,0.000714509,0.004367928,0.016061756,-0.008863526,0.007110351,0.031119205,0.004042324,0.02111289,-0.016528962,0.035630331,-0.023144828,-0.054743693,0.002185949,0.01223631,-0.006831073,-0.000911372,-0.062630481,0.009003396,0.019976877,0.019698226,0.150109173
7/24/2018,0.024106929,0.010641252,-0.01377994,-0.015403857,-0.005989713,-0.013186048,0.004423354,0.001530316,-0.012872488,-0.00435486,0.015634849,0.005278902,-0.018548332,0.035062326,0.01355017,-0.008345982,0.001877229,0.020313406,-0.003315645,0.00337703,0.023061905,-0.010645009,0.002590959,0.017583459,0.084816541,-0.005797739,0.058373758,0.003736824,0.037828163,0.010984182,-0.009895759,-0.004426255,0.004151989,0.003953638,0.0029108,0.016798607,0.00019319,-0.010870385,0.031710974,-0.012660514,-0.013225789,0.018604054,0.004739005,0.018914717,0.024954275,-0.018070085,0.015076904,0.053213582,0.012330456,-0.003005844
7/25/2018,-0.011991126,-0.025361612,0.017839068,-0.003058967,-0.012612116,-0.027531251,0.012806523,0.004908021,-0.008963411,0.001093449,0.004792488,0.001750394,0.002019451,-0.002492484,-0.007475248,0.003780512,0.018737118,0.016306362,-0.008754377,0.004932397,0.015664783,-0.005499245,0.01241343,0.00510197,-0.01375619,0.029574117,0.006743708,0.009063379,-0.003613492,-0.011190839,-0.005534223,-0.040965329,0.011768487,-0.01181432,0.007790385,-0.008192244,-0.003670718,-0.01582233,-0.022227256,0.006411429,-0.003794312,-0.003275018,-0.003471796,-0.007500469,-0.01478455,0.00057912,-0.011215465,-0.015325509,-0.038164876,0.011980304
7/26/2018,-0.01124025,0.01766092,0.012346184,-0.008650541,0.015185945,-0.012133166,0.011270235,0.010251802,0.010284643,0.040050975,-0.007588076,0.003669468,-0.002775895,-0.01116832,-0.037165903,-0.004035349,0.058304233,-0.002145568,-0.00847845,-0.01316552,0.00137928,0.006331064,-0.019371896,0.021334187,0.038953098,-0.010013173,-0.011722473,-0.002391834,-0.015137238,0.003845731,0.008823951,0.015562873,0.022005658,0.035297411,0.020386529,-0.003854693,0.001551266,0.001108755,0.024215905,-0.012013132,-0.007617713,-0.017060534,0.000977623,0.001700405,0.035815665,0.008585055,-0.026364211,-0.000714602,0.009286671,-0.000391979
7/27/2018,0.000697423,0.021415998,-0.015365317,0.011951616,0.019711969,0.011389919,0.011787079,0.00435547,-0.006557053,0.026431012,0.000145604,0.053446988,-0.000114413,0.004211494,-0.009136582,0.017287233,-0.003302093,0.028699705,-0.010663181,0.034640112,-0.011645364,0.013299414,0.02537887,-0.023232938,0.001220465,0.038823049,0.033163838,0.010814433,0.03506248,-0.004104641,-0.003850289,0.010433669,-0.007689941,-0.010723077,0.030971443,0.0088447,0.038334923,0.020647082,-0.004381072,0.011422237,0.026064541,0.021342295,-0.010092494,-0.011127922,0.02407699,0.021423432,0.041561654,-0.022443157,0.013174378,-0.003137279
7/30/2018,-0.003240774,0.029643063,-0.004525652,-0.013155453,0.050863686,-0.016918353,-0.009036512,-0.01464478,0.017902321,0.04826055,-0.016345664,-0.004957858,-0.004461884,-0.01227647,0.007679584,0.019073338,0.037140345,0.005089036,0.000437286,0.00899221,-0.009755495,-0.002986521,0.048594719,-0.007680492,-0.004534559,-0.025963772,-0.010074948,-0.005727888,0.014230491,0.025718553,-0.015728086,0.006131049,0.017358977,0.018343565,-0.006771864,0.020137003,-0.002423994,0.016044082,0.028778247,-0.004918017,-0.005061914,-0.003650584,-0.008417904,0.001335137,-0.012144954,0.001872688,0.006348265,0.005264166,-0.000206411,0.011172315
7/31/2018,0.014823153,-0.033792678,0.011811409,0.007430882,0.019178128,0.01895154,-0.016709809,0.004424212,0.02543381,-0.010086241,0.010436695,-0.011127639,0.0012258,0.005365402,0.014778393,0.030050408,-0.013113631,0.018173576,-0.002262689,0.022756559,0.022901772,0.011114596,-0.006181934,0.029315063,0.004310309,0.015145395,0.010177486,0.012663726,0.00777791,0.002893129,0.040306645,-0.006735086,0.009750096,-0.004912685,-0.004859615,-0.00456563,-0.012710258,0.038599416,-0.011677164,0.011898222,0.010063089,-0.015161087,0.033286213,-0.00533331,-0.027840909,0.026324398,-0.012616347,-0.009273859,0.019405438,0.002256477
08/01/18,-0.009783707,-0.009538517,0.001841701,0.009229455,-0.015617008,0.014040047,-0.012381859,-0.009543496,0.001530346,-0.016269555,-0.008094592,0.013100416,0.004476394,-0.003301888,-0.018796204,0.005354054,0.005451469,-0.012876299,0.018709437,0.005480353,-0.001876173,-0.003430188,0.012440776,0.022511468,0.005023434,-0.013825367,-0.025304564,0.003107511,-0.008625927,-0.006624298,0.029101383,0.003228852,0.009052505,0.013165131,0.013629702,-0.005935469,0.003597053,0.000514103,-0.000178835,0.003437091,-0.007092515,0.01603592,-0.00800191,0.036575977,-0.017981105,-0.004264763,0.022208663,0.014217285,-0.045565007,-0.003415903
08/02/18,-0.01308094,0.003852106,-0.012417445,-0.014305109,-0.029908974,-0.018545981,-0.019389424,-0.013202391,0.008187713,-0.002505847,-0.000295428,-0.007957539,-0.024758133,-0.012018471,-0.021323887,-0.020128334,-0.004066459,-0.002698813,-0.014217038,0.004523927,0.000375925,-0.001017014,0.031407131,0.023969365,-0.01567425,-0.005345424,-0.000480799,0.010842718,0.013738361,-0.019844057,-0.007137647,0.000321893,-0.004784707,0.021656734,-0.000215666,0.002171225,-0.015845998,-0.017765344,-0.002277532,0.006309715,-0.000857848,0.014646434,-0.005000146,0.010714923,-0.012376104,-0.005090828,0.004166649,0.008206722,-0.000848703,-0.007945768
08/03/18,-0.004617914,0.050251256,0.005765288,-0.000950146,0.004021421,0.003279567,0.023577241,-0.004013731,0.008292822,0.021604463,0.007719832,0.015875668,0.022887088,0.005926369,0.004878326,0.007360844,0.018203492,0.000270656,0.015936115,-0.002495917,0.001002114,0.003993716,0.006498314,0.023879502,-0.00788799,-0.013587532,0.017797077,-0.003559019,0.015810872,0.010260108,-0.04042013,0.006756757,0.002403901,0.007949123,-0.007767584,-0.012186865,-0.009200666,-0.009342302,-0.00376479,-0.003941297,0.004423898,-0.00211542,-0.010019467,0.020837187,0.001292655,-0.004029139,-0.000889116,0.003456581,-0.003397762,0.006753048
08/06/18,-0.010234764,0.038364485,-0.003471061,0.005575635,0.030040119,-0.007419731,0.000910265,-0.003464216,-0.018547902,0.033114774,-0.002529104,-0.007073612,-0.020389424,0.000348799,0.010819679,0.013297086,0.03091061,-0.002164329,-0.001970195,-0.019092676,-0.005506149,-0.004835778,-0.01274731,-0.020451172,-0.006758088,-0.002055921,0.02126654,-0.007961866,-0.00103758,0.012762722,0.02034469,0.001917546,0.014688231,-0.003943217,-0.004639044,-0.013296795,-0.017024604,0.006563524,0.002411326,-0.003417236,-0.000947815,0.000124673,-0.010324276,0.013965958,0.001548369,0.014320668,-0.002373237,-0.00024048,0.020669108,0.023477089
08/07/18,0.019214237,-0.006283512,0.010861374,0.018952285,-0.009980605,0.01285937,-0.000353697,0.007851229,-0.000144484,-0.00618855,0.005365029,-0.002319356,0.000701514,0.003758455,0.01347127,-0.007043471,-0.014424675,0.035969317,-0.00415078,0.028392364,-0.063042703,-0.013323928,-0.025320661,0.010920224,0.019461628,-0.015039118,0.013419684,-0.002750275,0.010535651,-0.005791532,0.000298958,0.013397129,-0.010044295,-0.001847539,-0.000728226,-0.004862462,-0.009643759,-0.012516828,0.00691761,0.001443797,-0.000483576,-0.017206967,-0.01996306,-0.027370652,0.017976877,0.000197113,-0.008920607,-0.010599982,-0.007933169,-0.013564973
08/08/18,0.001053186,0.005480145,0.008206786,0.02395028,0.008902911,-0.00438687,0.003032447,0.002557697,0.015664273,0.017723195,-0.003801273,-0.000498153,0.003583468,0.002277427,-0.021686193,0.028289133,0.015293618,0.007589593,0.003380194,0.008358048,0.006177863,0.004924896,-0.026279612,-0.005888104,-0.009569613,-0.0211253,0.007305964,0.003184062,0.00660793,0.00140236,0.02168857,-0.003777148,0.029543401,0.002115304,-0.012971817,0.04495325,0.014109649,-0.007362392,0.008890556,0.003784421,-0.009677659,-0.01725455,0.016289272,0.002178671,0.002528729,0.000394223,-0.00450045,0.002142121,-0.005260943,0.001004293
08/09/18,-0.005891653,0.041505954,0.003332577,0.006043048,-0.047365743,-0.00819031,-0.007381853,-0.008355418,-0.001678897,0.044869743,0.012621502,0.005150316,-0.008577232,-0.010437165,-0.006663182,0.000205328,0.028182641,0.014632056,0.000177293,-0.021069532,0.009076332,-0.021184039,-0.015018332,-0.003473636,-0.01164404,-0.004380316,0.031051635,-0.007797454,0.000583551,0.005278492,0.010783654,0.015481871,-0.020869601,0.016358921,-0.005611323,-0.002271225,0.010582059,-0.011775519,0.015715866,0.000718177,-0.00075171,0.004260327,0.005395626,0.014855095,-0.005595571,-0.005365166,-0.003013864,-0.004717058,0.00401945,-0.015590038
08/10/18,0.000881928,-0.008936459,0.001236732,-0.007667421,0.007492177,0.009773664,0.002208228,-0.001911753,-0.000855091,-0.013213195,0.003985652,0.007603265,0.00645919,-0.0156067,0.000240562,-0.011289431,-0.040800195,-0.01578633,0.009496797,0.005244169,0.003439121,0.003068664,0.008386114,-0.010457122,-0.026069084,-0.0022535,-0.020883711,-0.002795924,-0.008893478,0.013662666,-0.018047442,-0.007156267,0.002072268,-0.01064386,-0.034897534,-0.020085699,-0.030056234,-0.000386877,-0.014985528,0.000538228,-0.010870438,0.032523444,0.001318006,-0.015351725,0.056815642,0.011595777,0.005743726,0.006591079,-0.015802781,-0.001803205
8/13/2018,-0.013640192,-0.017221731,-0.019537384,-0.017109099,0.000946421,0.017598344,-0.01382771,-0.010782969,-0.013607563,-0.011259927,0.016817676,0.003773046,0.001283566,0.003479243,-0.007367572,-0.013702066,-0.033831558,-0.013698672,0.003537228,-0.007010055,-0.005668321,0.011673779,-0.0036468,0.012328974,0.015957173,-0.001720774,-0.004714877,0.007274577,0.006472528,0.00903852,0.015459426,-0.009714747,-0.018906924,-0.013382354,0.005847034,-0.011068565,-0.005597797,0.021673504,-0.012246243,0.010758469,0.000437368,-0.054531856,0.013698507,0.011783902,-0.020384412,-0.003374089,-0.034265176,-0.008805422,0.004281738,-0.017593485
8/14/2018,-0.002965892,0.021739069,0.024080512,0.025286209,-0.008510007,0.016988822,-0.002824859,-0.00121904,0.00890767,0.023237976,-0.000319397,0.00637353,0.004544906,-0.012450296,0.005698806,0.019280936,0.00254972,0.017844628,0.001699885,0.013079353,-0.01060586,0.022998587,0.030664256,0.016439085,-0.000253331,0.008618832,-0.00090231,0.001855635,-0.002923122,-0.004243046,0.000525303,-0.006962064,0.001204438,-0.000531893,0.007878175,0.0630095,0.000402115,0.019471135,0.025010705,0.011353525,0.005910563,-0.008032705,0.004486342,0.012900936,0.020620277,-0.01265034,0.000311255,0.004523294,0.01279045,-0.023904648
8/16/2018,-0.000214986,0.008737197,-0.005159812,0.009328015,0.013623947,-0.002450747,-0.025907828,-0.006414315,-0.003927175,0.005564673,0.015089114,-0.001461454,-0.036813593,-0.017235169,0.0074404,-0.008095083,-0.007460094,-0.019690861,0.00247059,-0.006644299,-0.007637696,0.008712525,0.008531441,0.032917115,0.013024566,-0.014740427,-0.024158911,-0.006708062,-0.037965441,0.000841694,2.76E-05,0.010516252,-0.010827086,-0.001064352,-0.015633282,0.006889364,0.010048231,-0.006168198,-0.019911166,-0.019645657,0.007973133,0.004380709,0.005364177,0.000176962,-0.006501749,0.00499022,-0.013690087,-0.014574445,0.007577365,-0.001310564
8/17/2018,0.004194132,0.006175276,0.003017255,-0.00189041,-0.001612892,0.005815982,-0.002934606,0.000794983,0.027253353,0.017050591,0.000559565,0.020491096,0.014332725,0.006901311,-0.005266011,0.002456646,0.032114771,0.022200752,0.002116007,0.024036082,0.010262,-0.002236371,0.008888677,0.004546496,0.046425497,0.000216773,0.016658911,0.003124722,0.017827232,0.010775296,0.001450644,-0.003468899,-0.008513189,-0.003196676,0.009868205,0.003743899,0.027656175,0.028490222,0.017135444,0.002147059,-0.002305493,-0.001850335,0.020903429,-0.004598579,-0.011376958,-0.012291854,0.006624625,0.043696994,0.015249609,0.011646037
8/20/2018,0.006032878,-0.004622929,-0.004755296,-0.004015836,-0.002288652,-0.014754985,0.018243059,0.00907399,-0.004342345,-0.004558788,-0.032229857,-0.001434302,0.009103503,0.067370822,-0.008495318,0.025877502,0.018371359,0.033181072,-0.001391156,-0.021082232,0.011093274,-0.004714869,0.061247032,0.007021593,-0.005736961,0.002493008,0.031634033,0.00027629,0.022604754,0.008372322,-0.002938489,0.003480974,0.034651909,0.002939647,0.026872243,0.002186511,0.045885793,0.000363531,0.003500012,0.01785395,0.027805436,-0.004369687,0.021342705,0.009417178,-0.003278168,0.019029686,-0.005640922,-0.002193394,0.008847712,0.003486055
8/21/2018,-0.004116051,0.018177411,0.007503256,0.011286222,-0.006207008,0.016544372,-0.003489531,-7.15E-05,-0.013787282,0.00118184,-0.000216759,-0.001276712,-0.008903687,-0.000868703,0.00429234,0.009960276,-0.002112771,-0.028778778,0.003830978,-0.005858766,-0.000793094,0.009940242,0.000802118,0.012685058,0.024570899,-0.000324412,-0.001103022,-0.007534092,0.001024758,-0.012119024,0.004183228,0.014506503,0.008891524,-0.000532885,-0.00364287,0.014630343,-0.0048131,0.031179609,0.011509754,0.013681821,-0.002504286,-0.019151515,0.012707903,0.025875749,0.008045352,0.003858959,-0.005988005,0.004757528,-0.018763985,0.044110474
8/23/2018,-0.006092816,-0.006291781,-0.003442655,0.007678128,0.004480712,0.020953662,-0.003684599,-0.007705039,0.01158348,-0.004869393,0.009718612,-0.002876299,-0.012426843,0.022305394,0.012070271,0.017840015,-0.014820807,-0.018036588,0.008648651,-0.004801881,0.017330302,0.011841618,0.037228561,0.021837926,-0.018631477,0.010599231,-0.023630702,-0.009489107,-0.006727078,0.005533502,0.060410181,0.021759326,0.009988231,0.014129583,-7.46E-05,-0.026309118,-0.044270813,0.024316323,-0.000678175,0.002768673,-0.015741232,-0.029830508,0.006226762,-0.008064537,0.005443665,-0.009647999,-0.027266982,0.007192349,-0.021201439,0.005803157
8/24/2018,-0.000896218,0.012900711,-0.005844559,0.007861499,-0.002568304,-0.002242528,0.006688349,-0.004831869,0.004597192,-0.020907527,-0.013668223,-0.005128225,0.005450067,-0.006767519,-0.006451053,0.006341293,-0.006612663,0.006909737,0.003881885,-0.029115087,-0.020156047,-0.010259138,0.005293031,-0.006555507,0.014107407,-0.010809114,0.00475007,-0.014842595,0.044758485,0.005399244,-0.015709358,-0.000304155,0.016579443,0.003943217,-0.013730337,-0.017926719,-0.005449568,-0.011147095,-0.007188452,0.008282944,-0.001228817,-0.002236164,-0.018361877,0.00674628,0.003577041,-0.022056458,0.005541109,0.024615399,-0.018899966,0.005461963
8/27/2018,0.004521025,0.016096245,-0.002907533,0.011708805,0.027646018,0.015292935,0.003022291,0.005121073,0.006373058,0.029532031,0.026917198,0.009664949,0.016261478,0.009829437,0.008888256,0.010958896,0.025128932,0.009729042,0.003866815,0.006268763,0.005043116,0.012899206,-0.002305919,-0.0017773,0.017117704,-0.002921143,0.036695154,0.012032233,0.002254843,0.008416838,-0.002583064,0.011259816,0.007439216,0.035873234,-0.000680867,-0.010582011,0.012915803,0.026998851,0.012696896,0.012664766,0.005722844,0.01288689,0.00465051,0.007388295,0.00388818,0.003564409,0.011993557,0.010096228,0.026190489,0.009334386
8/28/2018,0.005500751,0.015149147,-0.008349709,-0.006150945,-0.006198062,0.001684312,0.015741512,0.00692165,-0.011772637,-0.002942042,0.006570529,-0.005583918,0.008000589,-0.000368704,0.01976152,0.021293106,-0.008603876,0.015743226,0.008922936,-0.002918438,0.021920028,-0.017131577,-0.013174095,-0.011706478,-0.005888058,0.001410643,0.038002172,-0.009070618,0.029808791,0.004147665,-0.000639705,0.012940152,-0.008236279,-0.003286167,-0.00325564,0.001737952,0.004636833,-0.002506994,0.013006795,-0.000845023,-0.004893311,-0.008297608,0.005980897,0.005287458,-0.010492755,0.00279178,-0.003523402,0.011932473,-0.015608508,-0.008262579
8/29/2018,-0.009591474,-0.00477231,-0.000416038,0.018038567,-0.005042458,-0.007590703,0.000562604,-0.007804901,-0.008666427,0.005163765,-0.010247755,0.003690017,0.002723524,-0.002987553,-0.006348208,-0.01880213,0.014245967,0.006521617,0.001353204,-0.006191602,-0.002713576,-0.007403961,-0.003239928,-0.012694099,0.002704994,0.010401967,-0.00899579,-0.01453209,0.089568505,0.003416599,-0.002366199,-0.013368984,0.013745669,-0.020796323,0.016786917,0.008674763,0.006538508,-0.002241494,-0.005804367,0.003890405,0.00175093,0.008785454,-0.016046701,-0.028503645,-0.017058375,0.004129641,0.006107341,0.000889195,0.005142477,0.039516939
8/30/2018,-0.010975645,-0.010884494,-0.005546334,-0.019678446,0.021872471,-0.015781564,-0.011297112,-0.005965794,0.009681921,0.010861624,0.004325917,0.022538423,-0.008187123,-0.003699456,-0.017324731,-0.015260414,-0.003551844,0.023813469,0.005019258,-0.005040793,-0.005571376,0.009246328,0.018876033,-0.001552193,-0.000930233,0.000857896,0.014355051,-0.01569102,-0.002756908,-0.000914736,-0.001141612,0.021981368,0.002542356,0.020202036,-0.007619865,0.056761081,-0.008979771,-0.003471969,0.00555429,0.007413618,0.004666916,0.004561775,-0.00679946,-0.002444924,-0.020809689,-0.006900633,-0.014376997,0.003846431,0.006182038,0.02374999
8/31/2018,-0.004533256,-0.000769527,-0.02627745,-0.023968532,0.001957787,0.029413176,0.000930603,-0.002371689,0.004089461,-0.005082039,0.01758228,0,0.007198428,0.017080687,-0.011883749,-0.025736541,0.003240441,-0.012903716,-0.001920861,0.015426708,-0.001563534,0.019555027,0.003882115,0.04699288,-0.006052142,-0.010500362,-0.009573374,0.01650092,-0.00389542,-0.017956177,0.026212929,0.010606953,0.014652049,0.023102242,0.012345697,0.004256872,0.031424691,0.046317751,0.011092558,0.00769362,0.015990301,-0.003440209,0.006988042,0.001225512,0.016578422,0.009337128,0.008427897,0.003002276,-0.007203377,0.02750843
09/03/18,-0.007905553,-0.026877185,-0.014063829,-0.046401332,-0.000130316,0.002580222,0.00457145,0.006719434,-0.045503062,-0.024664367,-0.004753297,-0.020790976,-0.014099844,-0.004782628,-0.021354601,-0.010067302,-0.010497416,0.00041632,-0.012269054,0.023377032,0.003392975,-0.019708598,-0.014396239,0.040690169,-0.001452036,-0.003465092,0.006093704,-0.005035128,0.001639949,-0.018129079,-0.026277244,-0.011661843,-0.015273535,-0.034739447,-0.008105312,-0.012342555,-0.003364463,-0.026312306,-0.022779621,0.023568445,0.009854748,-0.005523336,-0.025368301,0.005945031,0.029440697,-0.003488259,-0.00353586,0.006382759,0.010243252,0.007479345
09/04/18,-0.03694178,0.015827794,-0.02174987,0.008167985,-0.014200067,0.025925702,0.005141917,-0.011204549,-0.02819141,-0.016908556,0.027924036,-0.011494272,-0.00906154,-0.002714564,-0.003780029,0.010413702,-0.03247923,-0.012817332,0.022407327,-0.034894523,-0.027831999,-0.008011017,-0.018219215,-0.019395314,-0.04015191,-0.015755732,-0.01796152,-0.021823945,-0.015491169,-0.01693394,-0.038721764,-0.008259623,-0.016638448,-0.000257007,-0.003148717,-0.024993673,-0.017441837,0.024475289,-0.039418758,0.016215336,-0.013113696,-0.024437707,-0.033780895,-0.027985357,-0.002722783,-0.017980246,-0.016451633,-0.035381664,-0.054921843,-0.03059734
09/05/18,0.00762602,-0.006466132,-0.000791369,-0.010705366,-0.016651225,0.002415549,-0.008901179,-0.002899928,-0.023921997,0.003500742,-0.009835176,0.002099463,-0.015465928,-0.008313138,0.003112094,-0.012037482,0.000506052,0.00227643,-0.009362001,-0.019298444,0.014581972,0.004115489,0.01139558,0.009673175,0.004837952,0.005519982,0.02062948,-0.000404182,0.019188947,-0.00252211,-0.041983395,-0.000892326,-0.003728185,0.006171209,0.006843723,0.023433422,0.01736968,0.002945412,-0.009925784,0.017552254,0.013434227,-0.006262402,-0.025070706,-0.007153076,0.008602026,-0.012169653,0.002295875,-0.007862166,-0.005811368,-0.001789315
09/06/18,-0.005146483,0.000862523,0.0068045,-0.012072511,0.000671889,0.009129337,0.009677919,0.003103832,-0.00192342,-0.00303352,-0.003767639,0.001772725,0.018374187,-0.000667674,-0.015315701,0.028035793,-0.000337129,0.009925914,-0.0018997,0.003762009,0.014767868,0.024050712,0.030476077,-0.00029209,0.002723518,-0.003513408,-0.018962297,0.013559061,0.001129614,0.005971581,-0.004862291,0.005656482,0.00460566,0.018655779,0.01441584,0.006704602,0.012945637,0.011616476,-0.001502602,0.007370222,0.0038957,0.012890289,0.001527922,0.021793904,-0.007256913,0.006183696,0.005235622,-0.001782947,-0.006070103,0.011041797
09/07/18,0.001141118,0.011516727,0.008064438,0.022391063,0.046467918,-0.013638958,-0.01848019,0.002314589,0.018743022,0.019625779,0.007770011,-0.001126048,-0.012649753,0.000296952,-0.004640424,0.013635709,-0.016191662,0.031401028,0.002192478,0.000345947,-0.019100769,0.004002454,-0.002657555,0.025536162,-0.005383693,-0.005398814,0.030373871,-0.00220746,0.019558723,0.041446066,0.010739632,0.003848467,-0.014899748,-0.018063196,-0.004344323,-0.036064354,0.027597634,-0.003677151,0.027689491,0.010896635,0.050465289,0.009473999,0.005593701,0.010223846,-0.00561468,0.051977185,-0.001302163,-0.013261381,0.008595313,0.012694153
09/10/18,-0.017401234,0.009604233,-0.038279708,-0.046844272,-0.003080061,0.013734346,-0.01898435,-0.00768124,-0.017360763,-0.006565241,-0.002661043,-0.012562488,-0.017350075,-0.007940595,-0.009152193,-0.017792897,-0.023315577,-0.008883146,0.000432677,-0.01141279,-0.014571466,0.004964254,-0.02641793,-0.026058916,-0.009070062,-0.002769469,-0.028241624,-0.024895355,-0.013280851,-0.037331864,-0.011128076,-0.002064324,-0.018906342,-0.014052117,-0.000147871,-0.013687916,-0.006128269,-0.007705273,-0.026603788,0.000923955,-0.018795625,-0.035999456,-0.021688542,-0.024253994,-0.002062268,-0.015333338,-0.015319367,-0.038424929,-0.004261031,-0.015056001
09/11/18,0.003673343,-0.002454892,0.002315844,-0.005696444,-0.024974285,-0.003306674,-0.008229142,-0.019964236,-0.01220271,-0.019074816,0.004720548,-0.030500656,-0.013855357,-0.005348612,-0.01416193,-0.014452397,-0.007898894,-0.035117816,-0.01658056,-0.042912936,-0.019626342,-0.019684101,-0.026704741,-0.015386697,-0.011908839,-0.00922016,-0.017394955,-0.001448774,-0.014955134,0.006187709,-0.02735638,0.003250555,-0.00503997,-0.031355307,0.000887538,0.008591066,-0.030467987,-0.024861322,-0.011324614,-0.003230793,-0.012166264,-0.017582151,-0.025262585,0.012517882,-0.019335805,-0.028703931,-0.002317154,-0.013232384,-0.027027027,-0.022182775
09/12/18,-0.005277941,-0.022610185,0.007984768,-0.002595405,-0.005281248,0.001566743,0.005219346,0.005723831,0.022757961,-0.011177443,0.011711884,0.032301397,0.019893899,0.016996935,-0.002712161,0.011957649,0.009554075,0.022715779,-0.001124031,0.006944882,0.031262839,0.002366755,0.021612521,0.001861772,0.015588389,-0.020966489,0.027202019,0.001012853,0.011513127,-0.005301384,0.030484568,0.001472826,0.004171615,0.036918151,-0.00487731,0.006552221,-0.018331441,-0.009903673,-0.002738826,0.014817123,0.012086671,-0.011536737,0.012701947,-0.005475162,0.026455671,-0.00642232,-0.01061706,-0.009221571,0.030787009,0.023267696
9/14/2018,0.033230073,0.001495023,0.046265712,0.030146473,0.018317017,-0.014814222,0.025375387,0.008822725,0.001506023,0.016878329,-0.012383917,0.001140828,0.007436626,0.004880736,0.015628771,0.000518982,0.018752213,0.015605668,0.010494362,0.019541367,0.010769893,0.015157304,0.045613619,0.020837118,0.043252233,-0.025309249,0.031736037,0.024311578,0.02088807,0.014656504,-0.001791559,0.029117646,0.024035626,0.032765709,-0.004826972,0.043874513,0.016006144,0.027912983,0.022642108,0.004410621,0.003329922,0.060900812,0.01609173,-0.014917357,0.019837093,0.007238215,0.041247442,0.047449517,0.050752317,0.047040397
